,Inverse Document Frequency
vittnade,-0.15415067982725836
vittnar,-0.15415067982725836
vittnat,-0.15415067982725836
vittne,-0.15415067982725836
vittnena,-0.15415067982725836
vittnesbörd,-0.15415067982725836
vittnesmål,-0.15415067982725836
vittnesmålet,-0.15415067982725836
vittrade,-0.15415067982725836
vittskövle,-0.15415067982725836
vitvingade,-0.15415067982725836
vitöga,-0.15415067982725836
vitögat,-0.15415067982725836
vitögats,-0.15415067982725836
vitögon,-0.15415067982725836
vl,-0.15415067982725836
vldiga,-0.15415067982725836
vli,-0.15415067982725836
vlir,-0.15415067982725836
vllken,-0.15415067982725836
vmd,-0.15415067982725836
volanger,-0.15415067982725836
volangerna,-0.15415067982725836
volmar,-0.15415067982725836
volt,-0.15415067982725836
vombsjön,-0.15415067982725836
vombsjöns,-0.15415067982725836
vomsjön,-0.15415067982725836
von,-0.15415067982725836
vorden,-0.15415067982725836
vore,-0.15415067982725836
voren,-0.15415067982725836
voro,-0.15415067982725836
vortbrödskakor,-0.15415067982725836
vov,-0.15415067982725836
vrakplundrare,-0.15415067982725836
vred,-0.15415067982725836
vreda,-0.15415067982725836
vredare,-0.15415067982725836
vrede,-0.15415067982725836
vreden,-0.15415067982725836
vredens,-0.15415067982725836
vredes,-0.15415067982725836
vredesmod,-0.15415067982725836
vredgad,-0.15415067982725836
vredgade,-0.15415067982725836
vredgades,-0.15415067982725836
vredgas,-0.15415067982725836
vredgat,-0.15415067982725836
vredo,-0.15415067982725836
vreds,-0.15415067982725836
vresig,-0.15415067982725836
vresiga,-0.15415067982725836
vresigt,-0.15415067982725836
vreta,-0.15415067982725836
vrida,-0.15415067982725836
vridande,-0.15415067982725836
vridas,-0.15415067982725836
vrider,-0.15415067982725836
vridit,-0.15415067982725836
vridna,-0.15415067982725836
vräka,-0.15415067982725836
vräkande,-0.15415067982725836
vräkas,-0.15415067982725836
vräker,-0.15415067982725836
vräkt,-0.15415067982725836
vräkte,-0.15415067982725836
vräktes,-0.15415067982725836
vräkts,-0.15415067982725836
vrå,-0.15415067982725836
vråk,-0.15415067982725836
vrålade,-0.15415067982725836
vrålande,-0.15415067982725836
vrålanden,-0.15415067982725836
vrålar,-0.15415067982725836
vrån,-0.15415067982725836
vrår,-0.15415067982725836
vunna,-0.15415067982725836
vunnen,-0.15415067982725836
vunnet,-0.15415067982725836
vunnit,-0.15415067982725836
vuxen,-0.15415067982725836
vuxene,-0.15415067982725836
vuxit,-0.15415067982725836
vuxna,-0.15415067982725836
vuxnas,-0.15415067982725836
vuxo,-0.15415067982725836
vvad,-0.15415067982725836
vy,-0.15415067982725836
vyssja,-0.15415067982725836
väck,-0.15415067982725836
väcka,-0.15415067982725836
väckande,-0.15415067982725836
väckas,-0.15415067982725836
väckelse,-0.15415067982725836
väckelser,-0.15415067982725836
väcker,-0.15415067982725836
väckes,-0.15415067982725836
väckt,-0.15415067982725836
väckta,-0.15415067982725836
väckte,-0.15415067982725836
väcktes,-0.15415067982725836
väckts,-0.15415067982725836
väder,-0.15415067982725836
väderbiten,-0.15415067982725836
väderbitet,-0.15415067982725836
väderbitna,-0.15415067982725836
väderflöjeln,-0.15415067982725836
väderkvarnar,-0.15415067982725836
väderkvarnarna,-0.15415067982725836
väderkvarnsvingar,-0.15415067982725836
väderlek,-0.15415067982725836
väderleken,-0.15415067982725836
väderstrecken,-0.15415067982725836
väderöarnas,-0.15415067982725836
vädja,-0.15415067982725836
vädjade,-0.15415067982725836
vädjan,-0.15415067982725836
vädjande,-0.15415067982725836
vädra,-0.15415067982725836
vädrade,-0.15415067982725836
vädrandet,-0.15415067982725836
vädret,-0.15415067982725836
vädrets,-0.15415067982725836
väft,-0.15415067982725836
väften,-0.15415067982725836
väg,-0.15415067982725836
väga,-0.15415067982725836
vägad,-0.15415067982725836
vägar,-0.15415067982725836
vägarna,-0.15415067982725836
vägbiten,-0.15415067982725836
vägdammet,-0.15415067982725836
vägde,-0.15415067982725836
vägdikena,-0.15415067982725836
vägdiket,-0.15415067982725836
vägen,-0.15415067982725836
vägens,-0.15415067982725836
väger,-0.15415067982725836
vägfarande,-0.15415067982725836
vägg,-0.15415067982725836
väggar,-0.15415067982725836
väggarna,-0.15415067982725836
väggarnas,-0.15415067982725836
väggen,-0.15415067982725836
väggfast,-0.15415067982725836
väggfasta,-0.15415067982725836
vägghyllan,-0.15415067982725836
väggklocka,-0.15415067982725836
väggklockan,-0.15415067982725836
väggruset,-0.15415067982725836
väggskpå,-0.15415067982725836
väggskåpet,-0.15415067982725836
väggspringorna,-0.15415067982725836
vägkanten,-0.15415067982725836
vägkantens,-0.15415067982725836
vägkanterna,-0.15415067982725836
vägkorset,-0.15415067982725836
vägkröken,-0.15415067982725836
väglaget,-0.15415067982725836
vägledd,-0.15415067982725836
vägmärken,-0.15415067982725836
vägmärkena,-0.15415067982725836
vägnar,-0.15415067982725836
vägra,-0.15415067982725836
vägrade,-0.15415067982725836
vägrat,-0.15415067982725836
vägs,-0.15415067982725836
vägskranket,-0.15415067982725836
vägskälet,-0.15415067982725836
vägstycket,-0.15415067982725836
vägt,-0.15415067982725836
vägvisare,-0.15415067982725836
väjde,-0.15415067982725836
väktare,-0.15415067982725836
väktaren,-0.15415067982725836
väktargångar,-0.15415067982725836
väl,-0.15415067982725836
väla,-0.15415067982725836
välbefinnande,-0.15415067982725836
välbefolkad,-0.15415067982725836
välbehag,-0.15415067982725836
välbehaglig,-0.15415067982725836
välbehagliga,-0.15415067982725836
välbehagligt,-0.15415067982725836
välbehållen,-0.15415067982725836
välbehållna,-0.15415067982725836
välbehövligt,-0.15415067982725836
välbekant,-0.15415067982725836
välbekanta,-0.15415067982725836
välbelägen,-0.15415067982725836
välbelåten,-0.15415067982725836
välbelåtna,-0.15415067982725836
välbergat,-0.15415067982725836
välbeställd,-0.15415067982725836
välbetänkt,-0.15415067982725836
välbildad,-0.15415067982725836
välbildade,-0.15415067982725836
välbyggda,-0.15415067982725836
välbärgad,-0.15415067982725836
välbärgade,-0.15415067982725836
välbärgat,-0.15415067982725836
välde,-0.15415067982725836
väldeligen,-0.15415067982725836
välden,-0.15415067982725836
väldet,-0.15415067982725836
väldig,-0.15415067982725836
väldiga,-0.15415067982725836
väldigare,-0.15415067982725836
väldigas,-0.15415067982725836
väldigaste,-0.15415067982725836
väldige,-0.15415067982725836
väldiges,-0.15415067982725836
väldighet,-0.15415067982725836
väldigt,-0.15415067982725836
välformad,-0.15415067982725836
välfyllda,-0.15415067982725836
välfägnad,-0.15415067982725836
välfägnaden,-0.15415067982725836
välfärd,-0.15415067982725836
välfödd,-0.15415067982725836
välförsedd,-0.15415067982725836
välförsedda,-0.15415067982725836
välgärning,-0.15415067982725836
välgärningar,-0.15415067982725836
välgörande,-0.15415067982725836
välgörare,-0.15415067982725836
välgörarinna,-0.15415067982725836
välja,-0.15415067982725836
väljas,-0.15415067982725836
väljer,-0.15415067982725836
välklädd,-0.15415067982725836
välkommen,-0.15415067982725836
välkommet,-0.15415067982725836
välkomna,-0.15415067982725836
välkomst,-0.15415067982725836
välkomstbägaren,-0.15415067982725836
välkomstdryck,-0.15415067982725836
välkomstglas,-0.15415067982725836
välkomsthälsning,-0.15415067982725836
välkomsthälsningen,-0.15415067982725836
välkomstord,-0.15415067982725836
välkomstrop,-0.15415067982725836
välkända,-0.15415067982725836
välkände,-0.15415067982725836
välkänt,-0.15415067982725836
vällagad,-0.15415067982725836
vällde,-0.15415067982725836
väller,-0.15415067982725836
vällevnad,-0.15415067982725836
välling,-0.15415067982725836
vällingen,-0.15415067982725836
vällingklocka,-0.15415067982725836
vällingklockan,-0.15415067982725836
vällingtallrikar,-0.15415067982725836
välljud,-0.15415067982725836
välljuden,-0.15415067982725836
vällning,-0.15415067982725836
vällukt,-0.15415067982725836
välluktande,-0.15415067982725836
vällukter,-0.15415067982725836
vällust,-0.15415067982725836
välmening,-0.15415067982725836
välmeningen,-0.15415067982725836
välmående,-0.15415067982725836
välmåga,-0.15415067982725836
välordnad,-0.15415067982725836
välordnade,-0.15415067982725836
välordnat,-0.15415067982725836
välsigna,-0.15415067982725836
välsignad,-0.15415067982725836
välsignade,-0.15415067982725836
välsignar,-0.15415067982725836
välsignat,-0.15415067982725836
välsigne,-0.15415067982725836
välsignelse,-0.15415067982725836
välsignelsebringande,-0.15415067982725836
välsignelsen,-0.15415067982725836
välsignelser,-0.15415067982725836
välskapad,-0.15415067982725836
välskapade,-0.15415067982725836
välskapat,-0.15415067982725836
välskott,-0.15415067982725836
välskött,-0.15415067982725836
välsmakande,-0.15415067982725836
välstånd,-0.15415067982725836
välståndet,-0.15415067982725836
välsäter,-0.15415067982725836
välsäters,-0.15415067982725836
vält,-0.15415067982725836
välta,-0.15415067982725836
vältade,-0.15415067982725836
vältades,-0.15415067982725836
vältaget,-0.15415067982725836
vältalig,-0.15415067982725836
vältaliga,-0.15415067982725836
välte,-0.15415067982725836
välter,-0.15415067982725836
vältimrade,-0.15415067982725836
vältra,-0.15415067982725836
vältrade,-0.15415067982725836
vältrande,-0.15415067982725836
vältrar,-0.15415067982725836
välva,-0.15415067982725836
välvda,-0.15415067982725836
välvde,-0.15415067982725836
välver,-0.15415067982725836
välves,-0.15415067982725836
välvilja,-0.15415067982725836
välviljan,-0.15415067982725836
välvillig,-0.15415067982725836
välvilliga,-0.15415067982725836
välvilligt,-0.15415067982725836
välvt,-0.15415067982725836
välvuxen,-0.15415067982725836
välväxt,-0.15415067982725836
välönskan,-0.15415067982725836
vämjdes,-0.15415067982725836
vämjelse,-0.15415067982725836
vämmön,-0.15415067982725836
vän,-0.15415067982725836
väna,-0.15415067982725836
vänar,-0.15415067982725836
vänaste,-0.15415067982725836
vänd,-0.15415067982725836
vända,-0.15415067982725836
vändas,-0.15415067982725836
vände,-0.15415067982725836
vänder,-0.15415067982725836
vändes,-0.15415067982725836
vändning,-0.15415067982725836
vändningar,-0.15415067982725836
vändningen,-0.15415067982725836
vändpunkt,-0.15415067982725836
vänern,-0.15415067982725836
vänerns,-0.15415067982725836
vänersskuta,-0.15415067982725836
vänerstranden,-0.15415067982725836
vänhem,-0.15415067982725836
vänja,-0.15415067982725836
vänjan,-0.15415067982725836
vänjas,-0.15415067982725836
vänlig,-0.15415067982725836
vänliga,-0.15415067982725836
vänligare,-0.15415067982725836
vänligaste,-0.15415067982725836
vänlige,-0.15415067982725836
vänlighet,-0.15415067982725836
vänligt,-0.15415067982725836
vänlös,-0.15415067982725836
vännen,-0.15415067982725836
vännens,-0.15415067982725836
vänner,-0.15415067982725836
vännerm,-0.15415067982725836
vännerna,-0.15415067982725836
vänners,-0.15415067982725836
vänsfolk,-0.15415067982725836
vänskap,-0.15415067982725836
vänskapen,-0.15415067982725836
vänskapens,-0.15415067982725836
vänskaps,-0.15415067982725836
vänskapsbevis,-0.15415067982725836
vänskapsord,-0.15415067982725836
vänster,-0.15415067982725836
vänstergåsen,-0.15415067982725836
vänstra,-0.15415067982725836
vänsvikare,-0.15415067982725836
vänsällaste,-0.15415067982725836
vänt,-0.15415067982725836
vänta,-0.15415067982725836
väntad,-0.15415067982725836
väntade,-0.15415067982725836
väntades,-0.15415067982725836
väntan,-0.15415067982725836
väntande,-0.15415067982725836
väntar,-0.15415067982725836
väntas,-0.15415067982725836
väntat,-0.15415067982725836
vänte,-0.15415067982725836
väntestenarna,-0.15415067982725836
väntetiden,-0.15415067982725836
vänteåret,-0.15415067982725836
väpnad,-0.15415067982725836
väpnade,-0.15415067982725836
vär,-0.15415067982725836
värd,-0.15415067982725836
värda,-0.15415067982725836
värde,-0.15415067982725836
värdefull,-0.15415067982725836
värdelös,-0.15415067982725836
värdelöst,-0.15415067982725836
värden,-0.15415067982725836
värdera,-0.15415067982725836
värderade,-0.15415067982725836
värderar,-0.15415067982725836
värderikt,-0.15415067982725836
värderspåmän,-0.15415067982725836
värdfolket,-0.15415067982725836
värdig,-0.15415067982725836
värdiga,-0.15415067982725836
värdigades,-0.15415067982725836
värdigaste,-0.15415067982725836
värdigats,-0.15415067982725836
värdighet,-0.15415067982725836
värdigheten,-0.15415067982725836
värdigheter,-0.15415067982725836
värdigt,-0.15415067982725836
värdinna,-0.15415067982725836
värdinnan,-0.15415067982725836
värdinneplikter,-0.15415067982725836
värdinnor,-0.15415067982725836
värdnad,-0.15415067982725836
värdshus,-0.15415067982725836
värdshuset,-0.15415067982725836
värdshusvärd,-0.15415067982725836
värdshusvärden,-0.15415067982725836
värdskapet,-0.15415067982725836
värja,-0.15415067982725836
värjan,-0.15415067982725836
värjde,-0.15415067982725836
värjspets,-0.15415067982725836
värjstyng,-0.15415067982725836
värk,-0.15415067982725836
värka,-0.15415067982725836
värker,-0.15415067982725836
värkte,-0.15415067982725836
värld,-0.15415067982725836
världar,-0.15415067982725836
världarna,-0.15415067982725836
världarnas,-0.15415067982725836
världen,-0.15415067982725836
världens,-0.15415067982725836
världsdam,-0.15415067982725836
världsdelen,-0.15415067982725836
världsförbättrare,-0.15415067982725836
världskriget,-0.15415067982725836
världslig,-0.15415067982725836
världsliga,-0.15415067982725836
världslitteraturens,-0.15415067982725836
världslivet,-0.15415067982725836
världsman,-0.15415067982725836
världsomdanande,-0.15415067982725836
värma,-0.15415067982725836
värmde,-0.15415067982725836
värmdes,-0.15415067982725836
värme,-0.15415067982725836
värmeland,-0.15415067982725836
värmelands,-0.15415067982725836
värmeln,-0.15415067982725836
värmen,-0.15415067982725836
värmens,-0.15415067982725836
värmer,-0.15415067982725836
värmlamd,-0.15415067982725836
värmland,-0.15415067982725836
värmlands,-0.15415067982725836
värmlandsberättelse,-0.15415067982725836
värmlandsbruken,-0.15415067982725836
värmlandsflickan,-0.15415067982725836
värmlandshistorier,-0.15415067982725836
värmlandslåtar,-0.15415067982725836
värmlandssjöarna,-0.15415067982725836
värmlandstidningen,-0.15415067982725836
värmlandsvisan,-0.15415067982725836
värmländsk,-0.15415067982725836
värmländska,-0.15415067982725836
värmlänning,-0.15415067982725836
värmlänningar,-0.15415067982725836
värmlänningarna,-0.15415067982725836
värmlänningen,-0.15415067982725836
värmt,-0.15415067982725836
värn,-0.15415067982725836
värna,-0.15415067982725836
värnat,-0.15415067982725836
värnlös,-0.15415067982725836
värnlösa,-0.15415067982725836
värpte,-0.15415067982725836
värre,-0.15415067982725836
värst,-0.15415067982725836
värsta,-0.15415067982725836
värt,-0.15415067982725836
värv,-0.15415067982725836
värvet,-0.15415067982725836
värvning,-0.15415067982725836
väsa,-0.15415067982725836
väsaberget,-0.15415067982725836
väsande,-0.15415067982725836
väsandet,-0.15415067982725836
väsen,-0.15415067982725836
väsende,-0.15415067982725836
väsenden,-0.15415067982725836
väsendet,-0.15415067982725836
väser,-0.15415067982725836
väses,-0.15415067982725836
väska,-0.15415067982725836
väskan,-0.15415067982725836
väsnades,-0.15415067982725836
väsnas,-0.15415067982725836
väsnens,-0.15415067982725836
vässa,-0.15415067982725836
vässade,-0.15415067982725836
vässades,-0.15415067982725836
väst,-0.15415067982725836
västan,-0.15415067982725836
västanstormen,-0.15415067982725836
västanvind,-0.15415067982725836
västanvinden,-0.15415067982725836
västar,-0.15415067982725836
västarna,-0.15415067982725836
väste,-0.15415067982725836
västen,-0.15415067982725836
väster,-0.15415067982725836
västerbotten,-0.15415067982725836
västerbottens,-0.15415067982725836
västerdalarna,-0.15415067982725836
västerdalarne,-0.15415067982725836
västerdalälvens,-0.15415067982725836
västergötland,-0.15415067982725836
västerhavet,-0.15415067982725836
västerifrån,-0.15415067982725836
västerland,-0.15415067982725836
västerlandet,-0.15415067982725836
västerländsk,-0.15415067982725836
västerländska,-0.15415067982725836
västerländskt,-0.15415067982725836
västerlänningarna,-0.15415067982725836
västern,-0.15415067982725836
västerns,-0.15415067982725836
västerut,-0.15415067982725836
västerås,-0.15415067982725836
västeråstrakten,-0.15415067982725836
västfickan,-0.15415067982725836
västgården,-0.15415067982725836
västgötabergen,-0.15415067982725836
västgötar,-0.15415067982725836
västgötarna,-0.15415067982725836
västgötaslätten,-0.15415067982725836
västgöte,-0.15415067982725836
västgöten,-0.15415067982725836
västkanten,-0.15415067982725836
västkusten,-0.15415067982725836
västliga,-0.15415067982725836
västligare,-0.15415067982725836
västmanland,-0.15415067982725836
västmanlands,-0.15415067982725836
